1: Pixel Start:  28742,  28746,  28738,  28719,  28757,  28740,  28750,  28717,  28740,  28727,  28731,  28742,  28708,  28731,  28729,  28727,  28725,  28723,  28740,  28715,  28738,  28738,  28736,  28734,  28710,  28738,  28733,  28736,  28725,  28717,  28723,  28736,  28744,  28725,  28721,  28725,  28721,  28734,  28727,  28723,  28731,  28712,  28723,  28723,  28731,  28734,  28725,  28715,  28721,  28721,  28733,  28734,  28719,  28708,  28740,  28736,  28727,  28738,  28733,  28717,  28719,  28719,  28727,  28712,  28710,  28717,  28715,  28729,  28736,  28734,  28729,  28723,  28723,  28731,  28717,  28738,  28719,  28719,  28713,  28712,  28733,  28731,  28729,  28717,  28731,  28719,  28712,  28721,  28713,  28723,  28727,  28729,  28723,  28723,  28731,  28727,  28723,  28723,  28733,  28715,  28733,  28715,  28717,  28723,  28729,  28727,  28717,  28721,  28719,  28715,  28731,  28719,  28723,  28733,  28708,  28719,  28723,  28723,  28746,  28708,  28736,  28717,  28723,  28727,  28727,  28738,  28717,  28736,  28713,  28723,  28721,  28723,  28729,  28715,  28713,  28721,  28708,  28712,  28727,  28725,  28719,  28713,  28715,  28708,  28717,  28731,  28719,  28708,  28715,  28729,  28721,  28731,  28719,  28717,  28713,  28706,  28731,  28717,  28731,  28706,  28715,  28733,  28717,  28748,  28710,  28715,  28713,  28706,  28721,  28708,  28748,  28721,  28712,  28712,  28715,  28742,  28731,  28713,  28713,  28723,  28719,  28734,  28715,  28708,  28725,  28715,  28731,  28715,  28719,  28740,  28727,  28717,  28712,  28721,  28725,  28723,  28715,  28717,  28723,  28740,  28723,  28721,  28713,  28719,  28696,  28727,  28734,  28731,  28727,  28713,  28723,  28715,  28725,  28723,  28727,  28725,  28725,  28723,  28738,  28717,  28738,  28704,  28710,  28710,  28721,  28738,  28727,  28710,  28721,  28712,  28727,  28723,  28708,  28719,  28723,  28733,  28713,  28729,  28733,  28727,  28717,  28721,  28719,  28729,  28727,  28725,  28712,  28717,  28731,  28729,  28727,  28721,  28721,  28715,  28723,  28729,  28733,  28723,  28713,  28715,  28725,  28729,  28729,  28713,  28723,  28719,  28713,  28736,  28723,  28721,  28717,  28721,  28719,  28723,  28731,  28706,  28712,  28713,  28725,  28736,  28729,  28721,  28715,  28721,  28736,  28725,  28725,  28710,  28729,  28708,  28729,  28740,  28715,  28719,  28715,  28729,  28727,  28729,  28717,  28712,  28727,  28713,  28729,  28729,  28740,  28712,  28708,  28715,  28713,  28736,  28719,  28723,  28717,  28704,  28731,  28723,  28742,  28712,  28721,  28715,  28715,  28727,  28717,  28727,  28723,  28698,  28727,  28721,  28731,  28744,  28706,  28725,  28721,  28729,  28725,  28704,  28721,  28721,  28723,  28717,  28713,  28713,  28727,  28723,  28727,  28712,  28717,  28717,  28715,  28733,  28710,  28717,  28713,  28721,  28723,  28729,  28727,  28712,  28725,  28721,  28733,  28708,  28719,  28731,  28725,  28725,  28712,  28719,  28733,  28746,  28721,  28721,  28713,  28721,  28723,  28729,  28723,  28723,  28727,  28704,  28731,  28721,  28708,  28733,  28729,  28712,  28723,  28729,  28721,  28725,  28721,  28717,  28712,  28715,  28723,  28740,  28738,  28700,  28736,  28712,  28734,  28725,  28736,  28725,  28717,  28734,  28708,  28733,  28723,  28738,  28712,  28713,  28721,  28717,  28736,  28700,  28736,  28727,  28727,  28727,  28729,  28727,  28713,  28740,  28713,  28727,  28731,  28715,  28717,  28725,  28723,  28727,  28719,  28713,  28708,  28727,  28734,  28738,  28721,  28717,  28727,  28708,  28740,  28717,  28731,  28723,  28706,  28729,  28731,  28740,  28733,  28721,  28721,  28723,  28731,  28715,  28733,  28721,  28713,  28725,  28729,  28727,  28733,  28721,  28719,  28713,  28717,  28712,  28727,  28736,  28729,  28721,  28710,  28721,  28715,  28736,  28713,  28710,  28729,  28704,  28734,  28731,  28715,  28733,  28731,  28729,  28727,  28731,  28742,  28721,  28725,  28713,  28723,  28734,  28736,  28727,  28710,  28733,  28733,  28719,  28733,  28713,  28719,  28729,  28721,  28734,  28742,  28727,  28719,  28727,  28712,  28733,  28721,  28729,  28725,  28721,  28736,  28713,  28733,  28736,  28727,  28723,  28725,  28719,  28725,  28731,  28706,  28719,  28727,  28734,  28733,  28721,  28733,  28727,  28713,  28721,  28733,  28721,  28713,  28712,  28721,  28723,  28742,  28727,  28717,  28713,  28723,  28731,  28725,  28723,  28723,  28723,  28723,  28729,  28729,  28725,  28733,  28710,  28725,  28723,  28717,  28731,  28717,  28740,  28723,  28723,  28725,  28746,  28742,  28712,  28731,  28712,  28729,  28740,  28725,  28731,  28723,  28721,  28729,  28729,  28729,  28725,  28725,  28723,  28729,  28723,  28738,  28736,  28698,  28727,  28721,  28723,  28746,  28713,  28723,  28713,  28731,  28719,  28738,  28723,  28715,  28738,  28717,  28731,  28731,  28761,  28738,  28736,  28740,  28742,  28746,  28736,  28729,  28761,  28744,  28746,  28721,  28757,  28713,  28736,  28727,  28731,  28731,  28723,  28713,  28719,  28725,  28727,  28713,  28717,  28721,  28731,  28719,  28713,  28729,  28738,  28721,  28717,  28715,  28727,  28729,  28733,  28723,  28729,  28715,  28736,  28757,  28727,  28742,  28727,  28721,  28731,  28719,  28734,  28731,  28723,  28731,  28736,  28733,  28717,  28740,  28723,  28725,  28736,  28723,  28731,  28727,  28731,  28733,  28715,  28727,  28715,  28729,  28719,  28717,  28725,  28723,  28740,  28727,  28736,  28734,  28729,  28729,  28713,  28713,  28733,  28719,  28729,  28723,  28734,  28723,  28740,  28738,  28719,  28715,  28721,  28715,  28725,  28729,  28733,  28733,  28712,  28738,  28725,  28712,  28727,  28723,  28729,  28731,  28719,  28712,  28719,  28733,  28721,  28717,  28729,  28729,  28750,  28710,  28731,  28738,  28729,  28731,  28713,  28721,  28727,  28738,  28725,  28717,  28727,  28725,  28727,  28729,  28715,  28723,  28721,  28723,  28723,  28721,  28727,  28727,  28723,  28738,  28733,  28727,  28734,  28727,  28736,  28717,  28717,  28744,  28723,  28738,  28710,  28731,  28731,  28706,  28740,  28725,  28738,  28725,  28721,  28710,  28729,  28736,  28731,  28713,  28742,  28713,  28736,  28729,  28731,  28740,  28721,  28727,  28734,  28734,  28736,  28717,  28717,  28723,  28723,  28723,  28736,  28721,  28717,  28725,  28729,  28731,  28719,  28729,  28734,  28706,  28731,  28719,  28719,  28713,  28713,  28738,  28719,  28729,  28731,  28723,  28740,  28710,  28710,  28729,  28719,  28744,  28710,  28723,  28721,  28733,  28721,  28729,  28719,  28733,  28729,  28719,  28727,  28712,  28738,  28736,  28727,  28721,  28710,  28729,  28723,  28729,  28717,  28727,  28736,  28729,  28725,  28713,  28727,  28721,  28721,  28715,  28744,  28729,  28731,  28734,  28717,  28725,  28733,  28721,  28733,  28719,  28713,  28715,  28712,  28733,  28708,  28740,  28713,  28727,  28721,  28738,  28744,  28733,  28742,  28721,  28721,  28721,  28736,  28725,  28731,  28721,  28725,  28733,  28727,  28736,  28734,  28721,  28723,  28704,  28734,  28731,  28704,  28736,  28721,  28721,  28733,  28721,  28736,  28725,  28719,  28717,  28723,  28734,  28731,  28750,  28725,  28708,  28723,  28723,  28725,  28738,  28733,  28712,  28715,  28721,  28723,  28736,  28733,  28719,  28738,  28717,  28717,  28731,  28731,  28721,  28713,  28725,  28734,  28744,  28727,  28727,  28721,  28713,  28731,  28729,  28733,  28708,  28717,  28736,  28719,  28729,  28729,  28723,  28723,  28715,  28729,  28740,  28725,  28713,  28723,  28733,  28725,  28725,  28721,  28713,  28729,  28725,  28733,  28731,  28725,  28729,  28713,  28729,  28725,  28736,  28723,  28725,  28715,  28723,  28729,  28734,  28734,  28715,  28723,  28704,  28731,  28731,  28717,  28723,  28708,  28719,  28733,  28736,  28729,  28719,  28731,  28717,  28719,  28742,  28694,  28719,  28719,  28706,  28721,  28725,  28725,  28729,  28729,  28715,  28733,  28731,  28740,  28727,  28734,  28715,  28713,  28750,  28721,  28723,  28723,  28704,  28734,  28729,  28713,  28715,  28717,  28721,  28723,  28731,  28740,  28734,  28719,  28719,  28723,  28729,  28753,  28746,  28727,  28693,  28727,  28721,  28731,  28733,  28725,  28719,  28725,  28721,  28725,  28736,  28733,  28721,  28712,  28700,  28733,  28733,  28723,  28731,  28719,  28713,  28702,  28744,  28736,  28731,  28717,  28698,  28748,  28713,  28733,  28731,  28721,  28721,  28725,  28727,  28717,  28742,  28721,  28727,  28712,  28727,  28717,  28733,  28725,  28712,  28729,  28721,  28744,  28733,  28721,  28713,  28727,  28752,  28721,  28733,  28733,  28721,  28710,  28736,  28727,  28744,  28736,  28715,  28736,  28723,  28733,  28734,  28725,  28723,  28721,  28712,  28719,  28734,  28748,  28719,  28723,  28721,  28734,  28742,  28727,  28723,  28713,  28738,  28731,  28727,  28733,  28723,  28721,  28713,  28734,  28715,  28742,  28731,  28715,  28736,  28719,  28742,  28738,  28721,  28723,  28721,  28746,  28719,  28731,  28738,  28712,  28723,  28727,  28715,  28744,  28729,  28712,  28721,  28738,  28740,  28719,  28734,  28723,  28721,  28731,  28715,  28733,  28742,  28729,  28717,  28727,  28723,  28748,  28744,  28748,  28710,  28738,  28729,  28740,  28734,  28721,  28731,  28719,  28721,  28733,  28721,  28733,  28719,  28725,  28725,  28723,  28734,  28719,  28733,  28731,  28710,  28727,  28734,  28744,  28721,  28706,  28734,  28738,  28746,  28727,  28717,  28727,  28729,  28738,  28731,  28713,  28713,  28733,  28729,  28731,  28717,  28742,  28729,  28696,  28731,  28719,  28736,  28738,  28717,  28723,  28712,  28729,  28727,  28725,  28727,  28713,  28723,  28725,  28725,  28753,  28713,  28725,  28729,  28713,  28734,  28721,  28740,  28721,  28738,  28729,  28719,  28734,  28727,  28738,  28713,  28715,  28727,  28719,  28736,  28727,  28729,  28729,  28740,  28731,  28727,  28740,  28734,  28721,  28713,  28710,  28734,  28704,  28727,  28723,  28727,  28723,  28715,  28725,  28719,  28721,  28725,  28719,  28727,  28717,  28740,  28712,  28733,  28719,  28744,  28719,  28717,  28738,  28719,  28738,  28727,  28715,  28738,  28742,  28731,  28717,  28729,  28731,  28729,  28731,  28719,  28727,  28729,  28727,  28733,  28717,  28731,  28736,  28721,  28729,  28721,  28725,  28736,  28740,  28729,  28729,  28729,  28712,  28729,  28736,  28736,  28727,  28708,  28721,  28725,  28734,  28725,  28715,  28717,  28727,  28719,  28712,  28729,  28736,  28731,  28710,  28712,  28721,  28736,  28731,  28734,  28713,  28719,  28721,  28746,  28731,  28721,  28715,  28719,  28733,  28721,  28750,  28740,  28717,  28725,  28713,  28733,  28734,  28715,  28748,  28723,  28721,  28731,  28725,  28759,  28742,  28717,  28713,  28721,  28746,  28738,  28706,  28723,  28723,  28729,  28715,  28721,  28738,  28729,  28736,  28727,  28729,  28734,  28712,  28742,  28727,  28733,  28733,  28717,  28727,  28725,  28740,  28721,  28729,  28733,  28731,  28731,  28719,  28740,  28717,  28738,  28719,  28710,  28717,  28740,  28744,  28715,  28719,  28736,  28723,  28731,  28731,  28731,  28712,  28721,  28713,  28719,  28733,  28734,  28729,  28723,  28713,  28733,  28719,  28738,  28734,  28717,  28725,  28706,  28748,  28734,  28710,  28731,  28712,  28717,  28719,  28736,  28742,  28729,  28712,  28700,  28736,  28721,  28723,  28733,  28725,  28706,  28731,  28734,  28731,  28725,  28704,  28721,  28734,  28729,  28723,  28717,  28717,  28715,  28708,  28727,  28723,  28733,  28725,  28710,  28721,  28715,  28738,  28723,  28712,  28712,  28719,  28723,  28729,  28710,  28727,  28719,  28723,  28715,  28727,  28738,  28729,  28723,  28713,  28729,  28719,  28734,  28731,  28725,  28717,  28725,  28717,  28733,  28734,  28721,  28717,  28717,  28729,  28725,  28738,  28721,  28727,  28713,  28723,  28731,  28731,  28717,  28715,  28733,  28719,  28740,  28719,  28753,  28713,  28713,  28713,  28717,  28736,  28719,  28719,  28721,  28723,  28721,  28719,  28742,  28721,  28715,  28734,  28721,  28738,  28727,  28719,  28721,  28729,  28717,  28725,  28708,  28740,  28742,  28713,  28717,  28725,  28738,  28727,  28698,  28727,  28715,  28725,  28733,  28717,  28721,  28715,  28727,  28727,  28723,  28725,  28717,  28734,  28715,  28727,  28717,  28731,  28744,  28729,  28721,  28727,  28727,  28721,  28729,  28729,  28733,  28733,  28731,  28740,  28738,  28723,  28710,  28708,  28727,  28731,  28715,  28738,  28719,  28717,  28717,  28715,  28727,  28719,  28738,  28723,  28725,  28729,  28721,  28740,  28710,  28733,  28727,  28719,  28731,  28738,  28725,  28727,  28723,  28731,  28729,  28725,  28715,  28721,  28734,  28708,  28731,  28719,  28729,  28750,  28742,  28729,  28729,  28736,  28723,  28717,  28729,  28719,  28729,  28734,  28708,  28719,  28727,  28725,  28731,  28725,  28721,  28729,  28719,  28738,  28715,  28715,  28727,  28731,  28725,  28731,  28750,  28738,  28702,  28729,  28700,  28734,  28731,  28713,  28729,  28723,  28731,  28727,  28725,  28719,  28719,  28731,  28723,  28729,  28748,  28708,  28712,  28710,  28717,  28738,  28727,  28723,  28727,  28725,  28725,  28727,  28738,  28727,  28719,  28712,  28725,  28723,  28725,  28750,  28712,  28713,  28738,  28740,  28717,  28721,  28725,  28708,  28733,  28727,  28733,  28736,  28733,  28719,  28725,  28723,  28734,  28731,  28710,  28723,  28713,  28731,  28736,  28738,  28723,  28734,  28740,  28727,  28729,  28725,  28738,  28723,  28723,  28721,  28727,  28727,  28719,  28723,  28727,  28725,  28731,  28740,  28736,  28736,  28723,  28710,  28736,  28725,  28725,  28733,  28719,  28721,  28727,  28727,  28721,  28725,  28717,  28736,  28725,  28727,  28727,  28731,  28731,  28700,  28729,  28723,  28744,  28719,  28727,  28729,  28723,  28727,  28727,  28738,  28727,  28719,  28733,  28706,  28734,  28717,  28710,  28734,  28721,  28736,  28723,  28736,  28740,  28729,  28731,  28729,  28713,  28721,  28733,  28731,  28721,  28723,  28719,  28731,  28736,  28729,  28713,  28723,  28708,  28731,  28738,  28717,  28734,  28721,  28717,  28729,  28725,  28729,  28733,  28725,  28715,  28721,  28710,  28723,  28717,  28719,  28717,  28712,  28725,  28750,  28753,  28725,  28725,  28723,  28736,  28740,  28713,  28723,  28731,  28727,  28715,  28731,  28727,  28733,  28734,  28727,  28721,  28731,  28731,  28736,  28736,  28723,  28734,  28734,  28734,  28727,  28729,  28727,  28715,  28740,  28727,  28727,  28723,  28710,  28731,  28734,  28731,  28713,  28746,  28710,  28725,  28729,  28702,  28729,  28719,  28727,  28719,  28731,  28736,  28721,  28744,  28712,  28723,  28727,  28725,  28733,  28710,  28721,  28727,  28729,  28729,  28719,  28731,  28717,  28721,  28731,  28721,  28733,  28715,  28712,  28721,  28719,  28723,  28706,  28710,  28727,  28719,  28725,  28748,  28729,  28733,  28721,  28708,  28723,  28734,  28744,  28715,  28719,  28715,  28723,  28733,  28717,  28717,  28733,  28719,  28717,  28721,  28725,  28727,  28729,  28725,  28727,  28731,  28719,  28725,  28706,  28719,  28725,  28727,  28733,  28717,  28725,  28731,  28710,  28740,  28725,  28721,  28708,  28725,  28712,  28731,  28717,  28715,  28729,  28717,  28725,  28710,  28744,  28717,  28727,  28713,  28719,  28731,  28736,  28742,  28727,  28712,  28719,  28734,  28723,  28731,  28706,  28725,  28717,  28715,  28736,  28719,  28731,  28725,  28721,  28734,  28725,  28744,  28721,  28734,  28721,  28733,  28740,  28731,  28725,  28725,  28715,  28708,  28727,  28733,  28733,  28736,  28719,  28736,  28740,  28729,  28715,  28713,  28721,  28729,  28717,  28733,  28723,  28725,  28731,  28717,  28723,  28738,  28746,  28712,  28729,  28715,  28721,  28733,  28731,  28725,  28725,  28723,  28715,  28731,  28727,  28734,  28736,  28721,  28727,  28727,  28736,  28738,  28713,  28733,  28721,  28723,  28742,  28725,  28740,  28719,  28723,  28731,  28731,  28748,  28729,  28717,  28721,  28727,  28725,  28723,  28731,  28721,  28736,  28719,  28733,  28727,  28752,  28731,  28719,  28719,  28710,  28744,  28744,  28710,  28725,  28723,  28725,  28729,  28752,  28736,  28729,  28715,  28708,  28738,  28721,  28721,  28708,  28713,  28738,  28713,  28736,  28738,  28721,  28738,  28706,  28725,  28721,  28727,  28731,  28696,  28727,  28721,  28731,  28733,  28733,  28721,  28731,  28725,  28719,  28723,  28715,  28733,  28719,  28729,  28734,  :End Pixel
